EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,Gyro_1,Gyro_2,Gyro_3,Accel_1,Accel_2,Accel_3,Word_Signed
5,16,36,4,1,1,1,3,9,11,5,-15.4,0.352,38.1,h
5,16,36,4,2,1,1,2,9,11,5,-15.1,1.17,37.4,h
4,16,36,4,1,0,1,2,9,11,5,-15.4,0.898,37,h
4,16,33,4,1,1,1,2,9,11,6,-16,0.977,37.1,h
3,13,28,5,1,1,1,2,9,11,6,-15.8,1.27,36.8,h
3,13,26,5,2,1,0,3,9,11,6,-15.4,2.4,37.1,h
3,12,27,5,2,1,0,4,9,11,6,-14.2,3.26,36.6,h
2,9,16,7,1,1,1,4,9,11,6,-14.8,5.7,36.1,h
2,8,13,7,2,1,1,4,9,11,6,-14,4.53,34.8,h
2,4,12,7,1,1,1,4,9,11,6,-14.1,5.39,34.9,h
1,6,20,8,1,1,1,3,9,11,6,-14.2,5.37,34.7,h
1,4,22,9,1,1,1,3,9,11,6,-14.4,5.53,35.3,h
1,5,27,8,2,1,1,4,9,11,7,-14.3,6.23,35.2,h
1,5,34,8,1,1,1,3,9,10,7,-12.4,5.37,37.3,h
1,5,34,10,1,2,1,2,9,10,7,-13.9,7.58,38.6,h
2,5,34,10,1,1,1,2,9,10,7,-10.9,6.82,39.8,h
2,5,39,10,2,2,1,2,9,10,7,-9.3,8.34,43.1,h
2,5,40,9,2,2,1,3,9,9,7,-7.25,8.36,42.1,h
2,4,35,9,3,2,1,3,9,9,7,-5,5.72,43,h
3,4,34,11,3,2,1,3,9,9,7,-2.75,6.37,44.3,h
2,3,28,12,3,2,1,3,9,9,7,-1.19,5.74,43,h
3,3,22,11,3,2,1,4,9,8,7,0.82,4.02,43.7,h
3,3,24,10,3,2,1,4,9,8,7,2.66,5.96,45.1,h
3,3,24,10,3,2,1,4,9,8,7,4.16,2.58,45,h
3,4,21,10,2,1,2,4,9,8,7,5.35,3.98,44.2,h
3,4,23,10,2,1,2,4,9,8,7,7.09,1.5,44.9,h
3,4,22,10,2,2,2,5,9,7,7,7.73,1.27,44,h
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,8,7,5.57,-4.41,41.6,h
3,3,3,3,3,3,3,3,8,8,7,5.88,-4.9,41.8,h
3,3,3,3,3,3,3,3,8,8,7,5.45,-4.75,41.7,h
3,3,3,3,3,3,3,3,8,8,7,6.07,-4.65,41.7,h
4,3,20,2,0,4,3,4,8,8,7,5.51,-4.98,41.6,h
3,3,18,3,1,3,4,4,8,8,7,6.02,-5.98,42.5,h
3,2,19,2,1,3,4,3,8,8,7,6.13,-3.81,42.6,h
3,2,17,2,1,3,4,3,8,8,7,6.62,-4,41.8,h
3,2,17,3,1,2,4,2,8,8,7,7.4,-3.98,41.7,h
2,2,21,3,1,2,4,2,8,8,7,6.52,-2.11,43.1,h
1,2,26,4,2,3,4,1,8,7,7,8.34,-3.44,43,h
1,3,26,6,2,3,4,1,8,7,7,8.22,-3.75,42.3,h
2,2,28,5,3,2,3,1,8,7,7,8.87,-2.56,41.5,h
2,4,33,7,4,3,2,3,8,7,7,9.22,-3.61,42.8,h
2,5,31,10,4,3,2,4,8,7,7,9.39,-3.67,42.7,h
2,5,31,10,4,3,1,4,8,7,7,9.45,-6.48,44.5,h
3,5,30,10,5,3,1,3,8,7,7,8.67,-3.07,46,h
3,5,29,10,4,3,1,3,8,8,7,8.05,-2.32,46.2,h
3,5,25,10,4,3,1,3,8,8,7,6.88,-3.22,46,h
3,4,23,11,4,3,1,3,9,9,8,2.36,-0.0586,44.2,h
3,6,21,13,4,2,1,3,9,9,8,0.332,0.918,43.7,h
3,3,15,10,2,2,1,2,9,9,8,-2.99,0.801,43.1,h
4,4,16,8,3,1,1,2,9,10,8,-4.8,2.73,41.2,h
4,4,18,9,3,2,1,3,9,10,8,-6.39,3.32,40.1,h
4,5,17,10,3,1,1,3,9,10,8,-9.67,5.72,38,h
4,6,20,10,3,1,1,4,9,10,8,-10.3,6.13,37.1,h
4,6,21,9,3,1,1,4,9,10,8,-10.3,6.13,37.1,h
4,6,19,8,3,1,1,4,9,10,8,-10.3,6.13,37.1,h
3,6,17,6,2,1,1,4,9,10,8,-10.3,6.13,37.1,h
4,6,20,7,3,2,2,4,9,10,8,-10.3,6.13,37.1,h
4,6,21,10,3,1,2,4,9,10,8,-10.3,6.13,37.1,h
4,6,19,11,4,2,2,3,10,12,10,-20.3,20.5,28.3,h
3,6,25,11,4,2,2,3,10,12,10,-18.6,20.5,27,h
3,6,23,11,5,3,3,3,10,12,10,-18.6,24,28,h
3,6,20,12,5,3,3,3,10,12,10,-18.5,18,31.9,h
3,5,20,11,4,3,3,2,10,12,10,-21.3,17.2,31.8,h
4,5,20,11,4,3,3,2,10,12,10,-21,17.3,31.1,h
3,4,17,11,4,3,2,2,10,12,10,-21,17.3,31.1,h
2,5,17,10,4,3,2,2,10,12,10,-21,17.3,31.1,h
4,7,17,8,2,2,2,2,10,12,10,-20.8,19.4,31.1,h
4,7,11,6,2,2,2,2,10,12,10,-22.3,21.9,30.1,h
5,6,11,6,2,2,2,2,10,12,10,-22.9,21.6,30,h
5,7,10,7,2,2,2,2,10,12,10,-25.2,23.3,29.9,h
6,9,11,8,3,2,2,1,10,12,9,-23.3,20.9,29.3,h
6,11,13,8,3,1,1,2,10,12,9,-23.1,19.1,30.7,h
6,14,16,7,3,1,1,2,10,12,9,-20.3,15.7,31.3,h
6,15,16,7,2,1,1,2,10,12,9,-22.8,15.7,31.4,h
7,14,16,8,3,1,1,2,10,12,8,-22.2,11.4,31.6,h
7,14,21,8,3,1,1,2,10,12,8,-24.4,13.5,31.2,h
7,15,20,8,2,1,1,2,10,12,8,-23.4,11.1,32.2,h
8,16,20,7,3,1,1,3,9,12,8,-25.2,9.71,31.2,h
8,15,27,7,2,1,1,4,9,12,7,-25,8.3,30.9,h
9,13,31,8,2,1,1,4,9,12,7,-27.9,6.27,30.6,h
12,16,28,7,2,1,1,4,9,12,7,-27.8,7.3,31.2,h
12,19,27,5,2,1,1,4,9,12,7,-26.8,4.9,32,h
12,18,27,4,2,1,1,4,9,12,6,-23.5,4.75,33.9,h
11,18,25,5,3,1,1,4,9,12,6,-20.4,1.58,33,h
10,21,29,7,3,2,1,4,9,11,6,-16.7,2.07,34.3,h
9,19,33,6,2,1,1,4,9,11,6,-14.3,-0.195,36,h
10,21,35,8,3,1,1,5,8,11,6,-14.7,-0.957,36.4,h
9,21,32,7,3,1,1,5,8,11,6,-18.3,-6.56,38.9,h
7,17,36,8,2,1,1,4,8,11,6,-19.5,-1.88,39.6,h
7,16,39,7,2,1,1,5,8,11,6,-20.1,-4.47,39.3,h
4,18,53,9,2,1,1,5,8,11,6,-18.9,-0.547,37.9,h
5,18,57,8,2,1,1,5,8,11,6,-18,-2.03,37.5,h
4,15,50,6,2,1,1,5,8,11,6,-17.9,-0.82,36.9,h
5,16,49,6,2,1,1,4,8,11,6,-18.4,0.391,36.8,h
3,12,42,4,1,1,1,3,8,11,6,-17.7,-0.508,35.1,h
4,14,44,5,1,1,1,3,9,11,6,-16.4,-0.176,34.5,h
3,13,42,5,2,1,1,3,9,11,6,-14.1,0.801,33,h
3,9,40,5,2,1,1,2,9,11,6,-14.9,1.45,33.4,h
4,6,40,4,2,1,1,1,9,11,6,-16.3,1.74,36.5,h
3,6,37,5,2,1,0,1,9,11,6,-14.3,2.58,34.6,h
3,4,38,6,2,1,1,1,9,11,6,-12.9,0.664,34.9,h
3,4,38,7,2,1,1,1,9,11,6,-13.9,3.69,35.6,h
3,5,37,6,2,1,1,1,9,10,7,-13.6,5.29,38,h
2,3,42,8,1,1,1,1,9,10,7,-11.3,6.15,37.5,h
2,8,41,8,1,1,1,0,9,10,7,-11.1,5.41,39.3,h
2,8,45,8,1,1,1,1,9,10,7,-9.82,8.67,40.9,h
2,12,33,7,1,1,0,2,9,9,7,-9.24,7.3,41,h
2,11,35,6,1,2,1,2,9,9,7,-7.5,9.2,43.1,h
2,11,34,6,1,2,2,2,9,8,7,5,8.95,42.8,h
2,11,36,8,3,2,2,2,9,7,7,10.5,8.2,44.1,h
2,11,40,9,3,3,2,2,9,7,8,14.9,4.73,43.7,h
2,11,32,7,3,4,2,3,9,7,8,12.9,2.75,43.8,h
1,7,32,7,3,5,2,4,9,7,7,17.4,8.73,39.3,h
2,7,28,7,4,10,3,9,9,7,7,0.488,8.38,43.2,h
2,3,28,7,3,10,5,8,9,7,7,14.7,-0.0586,42.4,h
2,3,23,7,3,11,6,9,9,7,7,9.24,3.28,42.5,h
4,3,24,6,3,12,7,10,9,7,7,11.7,3.14,44.1,h
4,2,19,4,2,13,8,10,9,7,7,8.3,3.3,42.2,h
4,2,14,2,2,13,8,10,9,7,7,10.1,0.234,41.7,h
4,1,12,2,2,13,7,10,9,7,7,9.88,1.33,39.9,h
4,2,11,1,2,12,8,10,9,7,7,9.9,0.645,40.2,h
3,1,11,1,2,7,11,5,9,7,7,9.34,1.25,40.8,h
3,2,8,1,2,7,9,5,9,7,7,9.61,2.66,41.7,h
4,2,8,1,1,7,10,5,9,7,7,9.49,1.97,41.3,h
2,1,6,1,1,6,9,4,9,7,7,9.63,1.78,42,h
3,1,5,1,1,5,9,4,9,7,7,9.45,2.42,41,h
3,1,4,1,1,5,11,4,9,7,7,9.63,1.31,41,h
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,8,7,5,-4.9,40.9,h
3,3,3,3,3,3,3,3,8,8,7,5,-5.12,41.5,h
3,3,3,3,3,3,3,3,8,8,7,5.49,-5.25,41.8,h
3,3,3,3,3,3,3,3,8,8,7,4.79,-5.39,41.9,h
4,1,2,0,1,3,7,4,8,8,7,5.12,-5.9,41.7,h
4,1,2,1,1,3,7,4,8,8,8,4.96,-6.33,42.4,h
3,1,2,1,1,3,8,3,8,8,8,5.25,-6.43,42.8,h
3,1,2,1,1,3,8,3,8,8,7,5.33,-5.41,41.5,h
3,1,6,1,1,3,8,2,8,8,7,5.39,-5.47,41,h
2,2,12,2,1,2,9,2,8,8,7,5.47,-4.92,42.9,h
2,3,15,3,1,2,9,2,8,8,7,5.84,-2.99,43.7,h
2,3,15,3,1,2,8,2,8,8,7,5.16,-2.03,46.4,h
2,3,23,3,1,2,7,2,8,8,7,7.44,-3.18,45.2,h
2,4,26,3,2,2,6,3,8,7,7,8.32,-5.61,43.3,h
2,4,29,5,2,2,5,3,8,7,7,8.63,-8.61,43.5,h
2,4,29,6,3,2,4,4,8,7,7,6.72,-7.93,42.9,h
2,5,28,6,3,2,3,4,8,8,7,6.17,-6.68,46.3,h
2,5,26,6,3,2,3,4,8,8,8,2.64,-4.26,45.8,h
2,4,25,9,4,2,3,3,8,9,8,1.31,-2.01,45.1,h
2,4,28,9,3,2,5,3,8,9,8,-0.957,-1.91,44.2,h
1,5,20,9,4,2,4,3,9,9,8,-2.23,-0.41,42.6,h
2,5,18,9,3,2,4,2,9,9,8,-4.67,-0.488,41.6,h
2,5,18,7,3,2,4,1,9,10,8,-6.21,2.29,39.4,h
2,5,18,7,2,2,4,1,9,10,8,-8.4,2.71,38.8,h
2,4,20,9,2,2,3,2,9,10,8,-10.3,3.42,37.5,h
2,3,19,9,2,2,4,1,9,11,8,-11.9,6.99,36.5,h
2,3,18,7,2,2,4,1,9,11,9,-13.8,7.68,35.7,h
2,3,16,7,2,2,2,2,9,11,9,-16.2,8.93,33.4,h
2,2,18,9,2,3,2,2,9,11,9,-18.3,11.6,33,h
2,3,18,10,2,2,2,2,10,11,9,-17.2,11.8,31.2,h
1,2,14,9,2,2,2,2,10,12,9,-18.5,13.2,30.1,h
1,3,15,10,2,2,2,3,10,12,10,-19.7,16.2,29.3,h
2,5,11,9,3,3,3,3,10,12,10,-20.3,18.7,29.6,h
2,7,8,11,4,3,2,3,10,12,10,-18.7,17.4,28.4,h
3,7,14,9,4,3,2,4,10,12,10,-20.1,18.2,28.8,h
3,7,14,9,6,3,2,3,10,12,10,-18.7,21.9,29,h
3,7,14,8,6,3,2,4,10,12,10,-19.9,15.9,30.2,h
3,6,14,7,5,3,3,3,10,12,10,-21.4,18.9,31.2,h
3,8,15,8,5,3,3,3,10,12,10,-21.3,16.8,30.4,h
4,8,13,8,6,3,3,2,10,12,10,-20.7,19.2,30.3,h
2,6,14,8,6,4,3,2,10,12,10,-22.7,19.2,31.2,h
2,4,13,7,6,4,3,2,10,12,10,-21.4,17.3,30.8,h
2,5,8,9,6,4,3,1,10,12,10,-22.1,19.5,31.2,h
2,5,8,10,5,4,2,2,10,12,10,-22,18.6,31.3,h
3,5,5,9,5,4,2,3,10,12,10,-21.3,19.8,30.9,h
3,5,5,8,5,4,2,3,10,12,10,-21.4,19.5,29.9,h
6,7,5,8,5,3,1,3,10,12,10,-21.4,19.5,29.9,h
5,9,8,7,5,3,1,4,10,12,10,-21.4,19.5,29.9,h
6,9,9,5,3,1,1,4,10,12,10,-21.4,19.5,29.9,h
8,16,12,5,3,1,1,4,10,12,10,-21.4,19.5,29.9,h
10,17,13,4,2,1,1,4,10,12,10,-21.4,19.5,29.9,h
11,18,18,4,2,2,1,5,10,12,10,-21.4,19.5,29.9,h
11,19,21,4,2,1,1,4,10,12,9,-24.2,15.5,30,h
14,22,23,4,2,2,2,4,10,12,8,-23.4,15.2,30.7,h
13,19,23,5,2,2,2,4,10,12,8,-22.8,12.4,30.6,h
13,19,28,7,2,1,1,3,10,12,8,-23.6,10.6,30,h
14,21,28,7,3,2,1,4,9,12,7,-24.3,11.3,30.2,h
11,19,35,7,3,2,1,4,9,12,7,-23.6,7.71,30.7,h
11,19,39,8,2,1,1,4,9,12,7,-23.8,8.79,30.9,h
13,23,39,8,2,1,1,2,9,12,7,-22.9,7.62,32.9,h
13,28,39,8,2,1,1,2,9,12,7,-22.9,7.62,32.9,h
9,25,38,8,1,1,0,2,9,12,7,-22.9,7.62,32.9,h
9,25,43,8,1,1,0,2,9,12,7,-22.9,7.62,32.9,h
8,23,41,10,3,2,0,3,9,12,7,-22.9,7.62,32.9,h
8,22,51,10,2,2,0,2,9,12,7,-22.9,7.62,32.9,h
8,19,41,9,2,2,1,2,9,12,7,-22.9,7.62,32.9,h
7,18,37,11,3,2,1,2,9,12,7,-22.9,7.62,32.9,h
3,17,31,10,3,2,1,3,9,12,7,-22.9,7.62,32.9,h
3,13,31,10,3,2,1,2,9,12,7,-22.9,7.62,32.9,h
4,15,28,10,3,3,1,3,9,12,7,-22.9,7.62,32.9,h
3,14,29,10,3,3,1,3,9,12,7,-22.9,7.62,32.9,h
4,15,23,8,2,2,1,3,9,12,7,-22.9,7.62,32.9,h
4,13,14,7,1,1,1,3,9,12,7,-22.9,7.62,32.9,h
5,12,13,7,1,1,1,3,9,12,7,-22.9,7.62,32.9,h
6,15,19,4,1,2,1,3,9,12,7,-22.9,7.62,32.9,h
6,10,21,5,2,1,1,2,9,12,7,-22.9,7.62,32.9,h
6,8,20,5,2,2,1,4,9,12,7,-22.9,7.62,32.9,h
6,5,20,4,2,2,1,3,9,12,7,-22.9,7.62,32.9,h
5,5,17,3,2,2,1,4,9,12,7,-22.9,7.62,32.9,h
5,4,23,1,2,2,1,4,9,12,7,-22.9,7.62,32.9,h
4,6,22,1,2,1,1,3,9,12,7,-22.9,7.62,32.9,h
3,6,24,1,2,2,1,3,9,12,7,-22.9,7.62,32.9,h
2,5,22,1,2,1,1,4,9,12,7,-22.9,7.62,32.9,h
3,5,21,2,2,1,1,3,9,12,7,-22.9,7.62,32.9,h
2,6,20,3,2,1,1,2,9,12,7,-22.9,7.62,32.9,h
2,7,26,4,2,1,1,2,9,12,7,-22.9,7.62,32.9,h
3,8,30,5,2,2,1,2,9,12,7,-22.9,7.62,32.9,h
2,8,31,6,2,2,1,2,9,12,7,-22.9,7.62,32.9,h
3,6,30,6,3,2,1,3,9,12,7,-22.9,7.62,32.9,h
3,6,32,6,2,2,1,2,9,12,7,-22.9,7.62,32.9,h
2,5,33,9,2,2,1,2,9,12,7,-22.9,7.62,32.9,h
2,5,35,8,2,2,1,3,9,12,7,-22.9,7.62,32.9,h
2,4,35,8,2,2,1,3,9,12,7,-22.9,7.62,32.9,h
1,3,29,7,2,2,2,3,9,12,7,-22.9,7.62,32.9,h
1,2,22,7,2,3,2,3,9,12,7,-22.9,7.62,32.9,h
1,2,17,7,2,2,3,2,9,12,7,-22.9,7.62,32.9,h
1,1,19,8,2,2,4,2,9,12,7,-22.9,7.62,32.9,h
1,1,17,7,2,2,6,3,9,12,7,-22.9,7.62,32.9,h
2,1,11,5,1,4,6,4,9,12,7,-22.9,7.62,32.9,h
2,0,7,4,1,4,8,4,9,12,7,-22.9,7.62,32.9,h
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,8,8,2.99,-7.6,42.1,h
3,3,3,3,3,3,3,3,8,8,8,2.99,-7.6,42.1,h
3,3,3,3,3,3,3,3,8,8,8,2.99,-7.6,42.1,h
3,3,3,3,3,3,3,3,8,8,8,2.99,-7.6,42.1,h
3,1,2,0,1,2,8,5,8,8,8,2.99,-7.6,42.1,h
2,1,1,0,0,3,8,5,8,8,8,2.99,-7.6,42.1,h
2,1,2,0,0,3,7,4,8,8,8,2.99,-7.6,42.1,h
2,2,3,0,0,3,7,4,8,8,8,2.99,-7.6,42.1,h
3,2,4,0,0,4,6,3,8,8,8,2.99,-7.6,42.1,h
2,2,3,1,1,5,6,3,8,8,8,2.99,-7.6,42.1,h
2,1,6,1,1,5,5,3,8,8,8,2.99,-7.6,42.1,h
2,1,10,4,1,4,5,2,8,8,8,2.99,-7.6,42.1,h
3,1,18,4,1,4,3,2,8,8,8,2.99,-7.6,42.1,h
3,1,23,4,2,3,3,3,8,8,8,2.99,-7.6,42.1,h
4,1,24,5,2,3,2,3,8,8,8,2.99,-7.6,42.1,h
4,1,23,6,2,3,2,3,8,8,8,2.99,-7.6,42.1,h
3,1,29,7,3,2,2,3,8,8,8,2.99,-7.6,42.1,h
2,2,30,7,3,2,2,3,8,8,8,2.99,-7.6,42.1,h
2,2,28,8,2,1,2,3,8,8,8,2.99,-7.6,42.1,h
2,2,25,5,3,2,2,3,8,8,8,2.99,-7.6,42.1,h
1,2,21,5,3,2,2,3,8,8,8,2.99,-7.6,42.1,h
1,2,17,6,2,2,1,2,8,8,8,2.99,-7.6,42.1,h
1,4,19,7,2,2,1,2,8,8,8,2.99,-7.6,42.1,h
1,4,23,6,3,2,2,2,8,8,8,2.99,-7.6,42.1,h
2,4,23,6,2,2,1,1,8,8,8,2.99,-7.6,42.1,h
2,3,25,9,3,2,1,1,8,8,8,2.99,-7.6,42.1,h
1,3,28,9,3,2,1,1,9,11,9,-16.4,8.3,34.2,h
3,7,37,12,3,2,1,1,9,12,9,-17.9,8.77,31.1,h
3,7,37,13,3,2,1,1,10,12,9,-18.6,13.6,29,h
3,7,37,13,4,2,1,1,10,12,10,-20.4,15.4,27.7,h
2,6,36,12,4,3,2,1,10,12,10,-20.1,15.4,27.4,h
2,8,36,12,4,3,1,1,10,12,10,-22.1,18.5,28,h
2,8,30,15,4,3,2,1,10,12,10,-20.4,17.6,28.6,h
3,8,29,12,3,3,2,1,10,12,10,-22.9,18.2,27.8,h
3,8,24,12,3,3,2,1,10,12,10,-21,16.2,29.6,h
2,5,18,9,3,3,1,1,10,12,10,-23.5,16.9,30.3,h
2,6,22,9,4,3,1,2,10,12,10,-23.5,16.9,30.3,h
2,7,22,8,4,3,1,2,10,12,10,-23.4,18.3,30.3,h
2,7,19,9,3,3,1,2,10,12,10,-23.7,18,29.8,h
1,5,15,8,4,3,2,2,10,12,10,-23.1,17.9,30.1,h
1,5,15,6,4,3,2,2,10,12,10,-22.4,18.1,29.9,h
1,7,14,7,4,3,2,3,10,12,10,-22.1,17.5,29.4,h
2,7,16,6,4,2,2,3,10,12,10,-22.1,17.5,29.4,h
2,6,14,6,4,2,2,2,10,12,10,-23.7,18.9,29.7,h
3,5,8,5,3,1,2,2,10,12,10,-23.4,19.8,29.9,h
2,5,6,6,3,1,2,2,10,12,10,-23.8,18.8,29.2,h
3,9,8,5,2,1,1,2,10,12,10,-24.8,19.1,28.6,h
5,8,8,6,2,1,2,1,10,12,10,-24.1,19.2,29,h
4,8,14,4,2,1,1,1,10,12,10,-25.5,18.3,28.3,h
5,8,15,3,1,1,1,1,10,12,9,-26.4,17.8,28.5,h
5,8,23,4,1,1,2,1,10,12,9,-26.9,18.1,28.8,h
5,8,23,4,1,1,2,2,10,12,9,-26.2,14.2,29.9,h
9,11,23,5,1,1,2,2,10,12,9,-27.3,15.7,29.2,h
10,12,23,5,1,1,2,2,10,12,9,-27.4,14.9,29.8,h
9,9,22,5,1,1,2,2,10,12,8,-26.6,13.5,30,h
10,10,25,5,1,1,2,3,10,12,8,-26.3,13.5,29.8,h
10,13,19,4,1,1,2,3,9,12,8,-27.2,9.79,31.1,h
10,12,22,5,1,1,2,2,9,12,7,-25.3,9.16,30.6,h
11,13,17,5,2,1,1,2,9,12,7,-22.9,8.22,31.5,h
12,18,20,4,1,1,1,3,9,12,7,-23.5,6.41,32.2,h
8,20,24,5,2,1,1,3,9,12,6,-21.2,4.63,33,h
7,28,26,6,2,1,1,3,9,12,6,-19.3,4.69,33.2,h
8,28,25,6,2,1,1,3,9,11,6,-16,4.47,34.8,h
6,27,26,6,2,1,1,3,9,11,6,-16.3,3.48,35.4,h
7,23,29,6,2,1,1,3,9,11,6,-16.6,2.7,37.2,h
8,23,28,5,2,1,1,4,9,11,6,-17.5,0.566,38.1,h
7,23,24,5,1,1,1,4,9,11,6,-17.9,1.52,38.4,h
7,17,25,5,1,0,0,3,9,11,6,-18.7,1.17,39.2,h
6,12,20,3,1,1,1,4,9,11,6,-19.2,1.11,38.6,h
6,4,21,2,1,1,0,3,9,11,6,-18.3,2.42,38.6,h
4,3,24,2,2,1,0,4,9,11,6,-18.3,2.36,38.7,h
5,4,22,2,2,1,1,5,9,11,6,-17.7,2.79,37.9,h
4,6,19,3,2,1,1,5,9,11,6,-17.8,3.13,37.3,h
3,7,18,3,2,1,1,5,9,11,6,-18.1,3.42,37.7,h
4,10,20,3,2,1,1,5,9,11,6,-17.9,3.07,36.9,h
5,10,18,3,2,2,1,5,9,11,6,-18.5,3.54,37,h
5,10,18,4,2,1,1,4,9,11,6,-18.2,3.13,36.3,h
5,11,18,4,2,1,1,4,9,11,6,-18.1,3.01,36.9,h
6,11,17,3,1,1,1,3,9,11,6,-17.1,4.69,35.1,h
5,10,15,3,1,1,1,3,9,11,6,-15.8,3.46,33.7,h
5,8,18,3,1,1,0,3,9,11,6,-14.8,4.02,32,h
5,7,22,3,1,1,0,2,9,11,6,-16.2,4.28,32.7,h
3,5,24,3,1,1,0,2,9,11,7,-12.4,5.02,31.2,h
2,5,25,4,2,1,0,2,9,11,7,-12.9,7.54,31.8,h
2,5,24,3,2,1,0,1,9,10,7,-11.5,4.94,35.2,h
2,4,28,4,2,1,0,1,9,10,7,-12.6,5.66,38.5,h
1,3,30,8,3,2,1,1,9,10,7,-10.3,5.86,41.6,h
1,3,40,11,3,2,0,1,9,9,7,-9.8,5.23,44,h
1,5,41,12,3,2,0,1,9,9,7,-2.79,2.34,46.5,h
1,5,36,14,3,2,0,1,9,9,7,-2.15,3.5,47.1,h
1,4,33,13,3,2,1,1,9,8,7,0.918,4.2,48.2,h
1,4,31,13,4,2,2,1,8,8,7,5.74,-0.43,49.2,h
2,4,35,13,4,3,2,2,8,8,7,5.8,3.98,49.7,h
2,5,32,13,5,3,1,2,8,8,7,9.32,-5.47,46.6,h
3,5,28,10,4,2,2,2,8,7,7,9.22,-1.29,44.2,h
2,4,18,6,3,5,3,1,8,8,7,-3.59,2.89,46.7,h
2,2,15,5,3,6,4,2,8,8,7,9.39,-5.08,42.6,h
2,2,15,3,3,6,6,2,8,8,7,7.81,-4.96,43,h
2,2,13,3,3,6,5,2,8,8,7,4.02,-2.42,40.4,h
2,2,12,2,2,6,6,2,8,8,7,5.64,-3.32,41.5,h
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,8,8,5.02,-4.9,40.9,h
3,3,3,3,3,3,3,3,8,8,8,4.98,-4.82,41.9,h
3,3,3,3,3,3,3,3,8,8,8,4.79,-4.98,42.5,h
3,3,3,3,3,3,3,3,8,8,8,4.57,-5.49,42.3,h
4,1,1,1,1,3,6,2,8,8,8,4.98,-5.35,41.8,h
4,1,1,1,1,3,6,2,8,8,8,4.9,-5.41,41.7,h
4,1,1,1,1,2,6,2,8,8,8,4.75,-5.9,42.1,h
3,1,1,1,1,2,6,2,8,8,8,5.1,-5.18,42.6,h
3,1,4,1,1,2,6,2,8,8,8,4.34,-3.46,42.4,h
2,1,9,2,2,2,6,2,8,8,8,5.84,-4.86,42.7,h
2,4,21,5,2,2,5,2,8,8,8,4.61,-0.293,44.4,h
2,4,29,6,2,2,4,2,8,8,8,6.72,-0.723,43.8,h
3,6,38,12,2,1,4,3,8,7,8,7.6,-6.99,43,h
2,5,42,13,3,2,4,3,8,7,8,8.54,-9.06,43.1,h
2,6,47,12,3,2,3,3,8,7,8,8.81,-8.16,43.1,h
3,6,48,14,4,2,2,3,8,7,8,8.81,-8.16,43.1,h
3,7,51,15,4,2,2,3,8,7,8,8.81,-8.16,43.1,h
3,6,47,15,4,2,1,3,8,7,8,8.81,-8.16,43.1,h
2,4,35,13,4,2,1,3,8,7,8,8.81,-8.16,43.1,h
3,4,31,14,4,3,1,3,8,7,8,8.81,-8.16,43.1,h
2,2,24,8,4,3,1,2,8,7,8,8.81,-8.16,43.1,h
3,3,20,9,4,3,1,2,8,7,8,8.81,-8.16,43.1,h
2,3,20,11,4,3,1,2,8,7,8,8.81,-8.16,43.1,h
2,3,18,10,3,2,2,2,8,7,8,8.81,-8.16,43.1,h
2,3,18,10,4,2,2,2,8,7,8,8.81,-8.16,43.1,h
2,3,22,8,3,3,2,1,8,7,8,8.81,-8.16,43.1,h
2,3,22,8,4,2,2,1,9,12,9,-17.1,10.5,31.7,h
1,3,26,7,4,3,2,1,10,12,10,-18.4,11.5,30,h
1,3,26,9,5,4,3,1,10,12,10,-18.4,13.7,28.2,h
2,3,28,9,6,4,4,1,10,12,10,-20.7,16.5,26.6,h
2,4,25,7,7,5,4,2,10,12,10,-23.1,20,26.1,h
2,3,30,7,6,5,4,1,10,12,10,-23.2,19.9,28.4,h
3,4,25,7,5,5,4,2,10,12,10,-19.6,20.1,26.5,h
3,5,21,7,6,5,4,3,10,12,10,-19.7,14,28,h
3,5,22,9,7,6,4,3,10,12,10,-22.7,17.3,29.8,h
3,5,17,9,7,5,5,3,10,12,10,-22.8,19,29,h
3,5,15,7,6,4,4,2,10,12,10,-24.1,17.3,29.2,h
2,5,19,6,5,3,3,2,10,12,10,-23.3,18.9,28.9,h
2,5,19,7,5,3,3,3,10,12,10,-23,16.8,29.1,h
2,4,18,8,5,2,2,3,10,12,10,-23.7,18,29.9,h
3,4,19,7,5,3,2,2,10,12,10,-23.4,16.9,29.6,h
3,4,25,8,4,3,2,2,10,12,10,-23.5,20.1,29.7,h
4,5,24,6,3,2,2,1,10,12,10,-24.2,19.2,28.9,h
4,5,28,7,3,2,2,1,10,12,10,-25.5,20.5,29.3,h
4,6,27,7,3,2,2,2,10,12,10,-25.3,19.5,29.1,h
4,6,25,7,2,2,2,2,10,12,10,-27.2,18.7,28.7,h
5,7,25,6,2,1,2,2,10,12,10,-25.4,16.6,29.1,h
5,8,23,5,2,1,2,2,10,12,9,-27.9,19.6,27.9,h
